"area_swept_ha_der","date_dim$year","date_yyyymmdd","depth_hi_prec_m","door_width_m_der","fluorescence_at_surface_mg_per_m3_der","invertebrate_weight_kg","latitude_dd","leg","longitude_dd","net_height_m_der","net_width_m_der","nonspecific_organics_weight_kg","o2_at_gear_ml_per_l_der","pass","performance","project","salinity_at_gear_psu_der","sampling_end_hhmmss","sampling_start_hhmmss","target_station_design_dim$stn_invalid_for_trawl_date_whid","temperature_at_gear_c_der","temperature_at_surface_c_der","trawl_id","turbidity_ntu_der","vertebrate_weight_kg","vessel"
"2.221024017308","2010","20100823","566.1761","","","67.640","47.50305556","1","-125.16388889","4.4528","14.9531","","0.4144","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.1728","065509","063447","0","4.7982","","201003018011","","150.830","Raven"
"2.093866668978","2010","20100823","875.1124","","","65.320","47.74194444","1","-125.30555556","4.1674","15.4574","","0.2330","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.3592","124532","122507","0","3.7964","","201003018013","","98.910","Raven"
"1.659393869040","2010","20100823","581.4790","","","26.730","47.90916667","1","-125.67277778","4.3943","15.0295","","0.4857","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.1561","161538","155919","0","4.8909","","201003018014","","97.310","Raven"
"1.549097887680","2010","20100823","230.4336","","","50.643","48.00083333","1","-125.62388889","4.9961","13.7664","","1.5584","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9749","193907","192252","0","6.0743","","201003018015","","655.140","Raven"
"1.734748410879","2010","20100824","245.1645","","","10.800","48.42166667","1","-124.92194444","4.3119","14.8779","","1.7829","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9222","064907","063149","0","6.3589","","201003018016","","641.250","Raven"
"1.693030248180","2010","20100824","165.5653","","","120.870","48.42277778","1","-125.18916667","4.7885","13.7070","","1.0443","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9091","090019","084241","0","6.2597","","201003018017","","188.720","Raven"
"1.835838414800","2010","20100824","163.2511","","","3.310","47.99055556","1","-125.21111111","4.6313","14.2480","","1.8434","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.8981","143311","141456","0","6.5892","","201003018019","","2089.380","Raven"
"1.278876887568","2010","20100825","71.9556","","","16.570","47.02583333","1","-124.50555556","6.0627","11.2518","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","165940","164306","0","6.8662","","201003018021","","150.690","Raven"
"1.461030501972","2010","20100826","63.2529","","","19.110","47.19388889","1","-124.50527778","5.5835","11.9638","","1.3475","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.8163","064230","062513","0","6.8686","","201003018022","","179.700","Raven"
"1.621213758107","2010","20100826","111.2826","","","13.670","47.10166667","1","-124.71222222","4.7322","13.6841","","1.4457","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.8426","085755","084057","0","6.7879","","201003018023","","319.720","Raven"
"1.783720771938","2010","20100826","153.4288","","","34.605","47.06000000","1","-124.85916667","4.6662","14.1237","26.266","1.6646","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9064","112016","110232","0","6.7828","","201003018024","","154.610","Raven"
"1.538027654064","2010","20100826","111.3369","","","8.800","47.03000000","1","-124.68888889","4.9545","13.3538","","1.4126","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.8409","133550","131855","0","6.8050","","201003018025","","364.160","Raven"
"1.450734854072","2010","20100826","83.5077","","","12.700","46.63583333","1","-124.37722222","5.0307","12.7852","","1.7850","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.8049","171635","165954","0","6.9903","","201003018026","","227.990","Raven"
"1.513651573440","2010","20100826","79.6888","","","60.180","46.39944444","1","-124.32833333","4.8000","13.1280","","1.8626","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.8755","193608","191935","0","7.0375","","201003018027","","232.940","Raven"
"1.912712984462","2010","20100827","163.4008","","","44.580","46.10166667","1","-124.62083333","4.5453","14.3758","0.920","1.2931","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9524","064920","063100","0","6.7287","","201003018028","","280.750","Raven"
"1.809930492600","2010","20100827","183.6689","","","198.373","45.97138889","1","-124.63138889","4.5565","14.3592","","1.2399","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9484","093814","092028","0","6.6866","","201003018029","","386.540","Raven"
"1.654980713672","2010","20100827","156.6627","","","124.888","45.85027778","1","-124.51361111","4.6035","14.1284","74.291","1.0593","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9559","131822","130127","0","6.7087","","201003018030","","117.830","Raven"
"1.735079656111","2010","20100827","205.3722","","","134.671","45.75555556","1","-124.59250000","4.4591","14.5039","238.269","1.3015","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9676","151927","150213","0","6.6305","","201003018031","","263.540","Raven"
"1.702361794762","2010","20100827","185.5960","","","55.926","45.72972222","1","-124.49833333","4.7935","13.9346","26.867","1.3608","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9735","180218","174503","0","6.6530","","201003018032","","313.730","Raven"
"1.394691094920","2010","20100828","101.9470","","","109.590","45.86527778","1","-124.17944444","5.1201","12.9180","","1.4647","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9219","065308","063622","0","6.9845","","201003018033","","188.140","Raven"
"1.674385741678","2010","20100828","126.8213","","","94.320","45.93472222","1","-124.28527778","5.0307","13.3829","","1.4652","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9177","091414","085645","0","6.9742","","201003018034","","185.660","Raven"
"1.817180510808","2010","20100828","143.5533","","","87.244","46.03361111","1","-124.46138889","4.7146","13.9633","","1.1103","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9426","112643","110823","0","6.7878","","201003018035","","215.660","Raven"
"1.832959889774","2010","20100828","121.9020","","","25.890","46.12777778","1","-124.39000000","4.4058","14.3114","","1.4028","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9402","132330","130532","0","6.7263","","201003018036","","106.470","Raven"
"1.811134341556","2010","20100829","268.1273","","","67.508","45.62777778","1","-124.55777778","4.4507","14.6716","164.993","1.4414","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.0032","070417","064645","0","6.4431","","201003018037","","288.130","Raven"
"1.823274503883","2010","20100829","177.8722","","","54.740","45.47111111","1","-124.32555556","4.4720","14.4847","","1.5165","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9490","101249","095448","0","6.9019","","201003018038","","211.510","Raven"
"1.665827660992","2010","20100829","183.6434","","","30.560","45.46888889","1","-124.35583333","4.5298","14.3264","","1.5498","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9530","125250","123500","0","6.9070","","201003018039","","128.790","Raven"
"1.424725928728","2010","20100830","84.1553","","","11.960","44.67916667","1","-124.28666667","5.1751","12.5707","","1.1033","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.8729","070154","064457","0","7.1111","","201003018041","","145.840","Raven"
"1.426980556948","2010","20100830","78.7625","","","19.090","44.60250000","1","-124.28444444","5.4674","12.1364","","0.6705","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.8878","081502","075802","0","7.1103","","201003018042","","62.900","Raven"
"1.839527523120","2010","20100904","459.6537","","","15.663","44.76305556","2","-124.81194444","4.7848","14.1980","25.746","0.8117","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.0927","075355","073544","0","5.5980","","201003018043","","254.850","Raven"
"2.038079028180","2010","20100904","439.9587","","","55.440","44.71555556","2","-124.82138889","4.7848","14.1980","1.200","0.8741","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.0866","105142","103210","0","5.6955","","201003018044","","99.520","Raven"
"2.086735716237","2010","20100904","313.1562","","","44.874","44.68416667","2","-124.69861111","4.2055","15.1071","8.711","1.2599","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.0343","150549","144702","0","6.3251","","201003018046","","485.207","Raven"
"1.878283947238","2010","20100904","274.2196","","","153.582","44.63055556","2","-124.74555556","4.3607","14.8433","63.038","1.4929","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.0184","172130","170253","0","6.7126","","201003018047","","349.074","Raven"
"1.457598996785","2010","20100905","381.5785","","","112.587","45.07000000","2","-124.58000000","4.7089","14.4145","29.521","0.9108","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.0650","070629","065116","0","5.7348","","201003018048","","184.400","Raven"
"1.446063751254","2010","20100905","201.2401","","","23.500","45.07138889","2","-124.32916667","4.7459","14.0053","","1.6381","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9867","093611","092042","0","7.0439","","201003018049","","142.100","Raven"
"1.752884602920","2010","20100905","243.8663","","","21.160","45.03305556","2","-124.38277778","4.5015","14.5524","1.160","1.5600","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9924","114614","112850","0","6.7829","","201003018050","","355.940","Raven"
"1.747268222496","2010","20100905","201.8865","","","24.110","44.96916667","2","-124.37555556","4.4307","14.5461","1.260","1.6393","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9843","141633","135906","0","7.0561","","201003018051","","124.170","Raven"
"1.456795095552","2010","20100905","93.4532","","","45.160","44.67833333","2","-124.40888889","5.4377","12.4461","","1.5916","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.8722","170449","164746","0","7.2607","","201003018052","","161.920","Raven"
"1.714799298400","2010","20100906","204.7338","","","122.650","44.57166667","2","-124.61722222","4.7740","13.7888","","1.8039","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9710","071700","065847","0","6.9759","","201003018054","","475.950","Raven"
"1.368587278725","2010","20100906","78.4628","","","53.230","44.41083333","2","-124.35805556","5.8233","11.6075","","1.7279","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.7761","100804","095120","0","7.2953","","201003018055","","217.890","Raven"
"1.051799958720","2010","20100906","88.5860","","","14.060","44.31416667","2","-124.38555556","6.1615","10.3880","","0.8754","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.8913","122353","120815","0","7.2868","","201003018056","","136.230","Raven"
"1.391732862688","2010","20100906","104.5236","","","26.430","44.17888889","2","-124.45250000","5.5342","12.2836","","1.0562","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9320","141651","140006","0","7.4045","","201003018057","","295.810","Raven"
"1.350867579022","2010","20100906","80.0236","","","316.890","44.01750000","2","-124.26277778","5.6959","11.4274","","1.7014","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.8805","162933","161230","0","7.6615","","201003018058","","130.710","Raven"
"1.521722254500","2010","20100907","111.2268","","","2.140","44.12305556","2","-124.75083333","5.5792","12.5874","","1.9551","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.7927","101033","095306","0","7.4481","","201003018060","","115.240","Raven"
"1.621049251290","2010","20100907","117.4482","","","4.600","44.13972222","2","-124.57361111","5.2254","12.7995","","0.7013","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9125","122529","120738","0","7.1672","","201003018061","","100.210","Raven"
"1.734061704898","2010","20100907","142.8500","","","17.570","44.01444444","2","-124.63222222","4.7980","13.9418","","0.7944","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9358","143031","141219","0","7.3158","","201003018062","","243.050","Raven"
"1.813477311528","2010","20100907","143.7705","","","36.260","43.95666667","2","-124.74361111","5.0877","13.6716","","0.8419","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9208","170213","164402","0","7.2679","","201003018063","","162.510","Raven"
"1.738503231488","2010","20100908","401.6469","","","69.002","43.52000000","2","-124.67138889","4.5416","14.1784","38.334","0.9645","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.0806","102824","101009","0","6.1223","","201003018065","","323.520","Raven"
"1.571548381100","2010","20100908","525.4744","","","33.786","43.38500000","2","-124.75111111","4.6580","14.5300","32.011","0.4108","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.1969","124050","122414","0","4.9979","","201003018066","","69.290","Raven"
"1.301223687520","2010","20100908","380.5102","","","87.367","43.29027778","2","-124.75305556","4.5815","13.7120","53.129","0.8307","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.1036","142317","140826","0","5.9031","","201003018067","","424.364","Raven"
"1.591531493420","2010","20100909","82.9966","","","245.360","43.35416667","2","-124.44833333","5.0787","12.8161","","2.1452","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.8842","070831","065047","0","7.7144","","201003018068","","48.010","Raven"
"1.323053073958","2010","20100909","84.1809","","","155.680","43.29388889","2","-124.49527778","5.3805","11.8139","","2.3603","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.8566","093711","091946","0","7.7635","","201003018069","","22.610","Raven"
"1.630049866263","2010","20100909","219.0685","","","11.994","43.22750000","2","-124.72194444","4.6862","13.7727","16.977","1.5521","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.0209","115041","113259","0","7.3618","","201003018070","","290.240","Raven"
"1.665769444800","2010","20100909","103.3381","","","144.870","42.99416667","2","-124.59833333","4.8427","13.2420","","1.4117","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9985","142331","140541","0","7.3924","","201003018071","","102.820","Raven"
"1.451539028085","2010","20100909","439.0127","","","263.550","42.92472222","2","-124.92111111","3.8125","13.3005","","0.6613","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.1409","171403","165739","0","5.6300","","201003018072","","339.080","Raven"
"1.708443724197","2010","20100910","245.5917","","","45.784","42.89166667","2","-124.83611111","4.5250","13.7641","","1.4154","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.0421","071309","065510","0","6.9370","","201003018073","","733.575","Raven"
"1.590341283738","2010","20100910","409.5535","","","20.476","42.85638889","2","-124.89861111","4.4043","14.1473","4.744","0.8401","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.1149","101948","100209","0","6.0579","","201003018074","","459.540","Raven"
"1.554338535795","2010","20100910","91.7854","","","240.400","42.83333333","2","-124.67500000","4.6732","12.9765","","1.9346","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9668","123648","121932","0","7.6163","","201003018075","","36.440","Raven"
"1.476654986088","2010","20100910","85.6913","","","116.570","42.74083333","2","-124.61666667","5.0357","12.7416","","1.8318","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9766","142351","140644","0","7.5961","","201003018076","","18.280","Raven"
"1.889685873148","2010","20100911","758.0688","","","47.700","42.61555556","2","-124.83166667","4.8423","15.1642","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","075229","073321","0","4.2535","","201003018077","","267.490","Raven"
"1.906542473540","2010","20100911","579.4730","","","40.039","42.49027778","2","-124.84222222","5.7331","12.9551","0.990","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","105935","103621","0","5.1993","","201003018078","","263.720","Raven"
"2.002526028468","2010","20100911","1091.8093","","","22.460","42.02361111","2","-124.94472222","4.6424","14.4697","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","160632","154509","0","3.4632","","201003018079","","375.130","Raven"
"1.641998175048","2010","20100911","908.8543","","","25.850","41.96472222","2","-125.02138889","4.5155","15.1019","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","185315","183418","0","3.8502","","201003018080","","209.830","Raven"
"2.037776266302","2010","20100912","660.9123","","","82.880","41.99722222","2","-124.75083333","4.6917","15.1347","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","072004","070016","0","4.7953","","201003018081","","186.130","Raven"
"1.753429304046","2010","20100912","127.1463","","","62.420","42.11916667","2","-124.51861111","4.9162","14.1961","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","101305","095524","0","7.8766","","201003018082","","50.390","Raven"
"1.884298905292","2010","20100916","83.4029","","","216.840","41.97972222","3","-124.41055556","4.5747","14.0726","","2.5262","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.8594","071543","065644","0","8.5411","","201003018083","","47.260","Raven"
"2.169009221228","2010","20100916","646.0267","","","62.530","41.88500000","3","-124.67083333","4.4129","15.3661","","0.3325","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.2300","100058","094056","0","4.9449","","201003018084","","216.220","Raven"
"1.648881901664","2010","20100916","688.4968","","","24.780","41.80777778","3","-124.66972222","4.7624","14.4752","","0.2727","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.2689","121720","115806","0","4.7564","","201003018085","","184.790","Raven"
"2.237528181936","2010","20100916","946.9553","","","31.708","41.64750000","3","-124.90500000","4.3588","14.6616","1.888","0.3222","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.4177","182927","180859","0","3.7241","","201003018087","","263.970","Raven"
"2.066359682478","2010","20100917","869.8940","","","34.590","41.51027778","3","-124.61583333","4.8671","14.6614","1.200","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","071625","065613","0","4.1055","","201003018088","","215.160","Raven"
"1.837713622680","2010","20100917","1074.8916","","","37.570","41.34166667","3","-124.61944444","4.5742","14.5140","1.848","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","094216","092411","0","3.4654","","201003018089","","218.670","Raven"
"1.571116870710","2010","20100917","1117.9747","","","48.905","41.32000000","3","-124.80000000","4.9166","14.4090","","0.5247","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.4740","123650","121913","0","3.2289","","201003018090","","255.390","Raven"
"1.716652358680","2010","20100917","1119.9390","","","86.846","41.25111111","3","-124.64166667","4.7592","14.7644","","0.4421","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.4583","152606","150739","0","3.3731","","201003018091","","222.390","Raven"
"2.115246722060","2010","20100917","1084.7109","","","24.198","41.26527778","3","-124.57527778","4.6386","14.9843","0.232","0.4261","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.4515","174302","172236","0","3.4388","","201003018092","","174.770","Raven"
"1.814683878091","2010","20100918","123.5311","","","9.300","41.40527778","3","-124.41361111","4.5643","14.1071","","1.9908","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9556","071859","070134","0","8.4394","","201003018093","","108.640","Raven"
"1.954224634432","2010","20100918","96.8852","","","179.661","41.36361111","3","-124.32222222","4.7944","14.1536","","2.2423","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.8779","091229","085430","0","8.5243","","201003018094","","181.868","Raven"
"1.963440459450","2010","20100918","98.4824","","","115.520","41.28250000","3","-124.29472222","4.7181","14.1930","","2.4025","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.8475","110754","105020","0","8.6444","","201003018095","","196.180","Raven"
"1.905710851800","2010","20100918","95.0502","","","123.624","41.18944444","3","-124.27305556","4.9500","14.1210","1.890","2.5050","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.8951","133238","131359","0","8.8421","","201003018096","","76.645","Raven"
"1.712994796086","2010","20100919","548.6250","","","13.260","40.95222222","3","-124.55000000","5.0353","14.7714","0.141","0.4645","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.1868","072340","070445","0","5.2033","","201003018097","","209.250","Raven"
"1.660716854464","2010","20100919","548.1222","","","78.700","40.76694444","3","-124.52666667","4.5893","14.2544","","0.6939","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.1541","092413","090746","0","5.2040","","201003018098","","144.330","Raven"
"1.754817110998","2010","20100919","89.4343","","","260.780","40.62833333","3","-124.46777778","4.7955","14.1281","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.7384","111302","105537","0","9.6796","","201003018099","","149.560","Raven"
"2.157509717445","2010","20100919","123.2747","","","402.970","40.56500000","3","-124.53750000","4.3611","14.0655","","2.4930","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.8679","133449","131514","0","9.0760","","201003018100","","309.610","Raven"
"1.422761014236","2010","20100919","569.4516","","","46.400","40.25972222","3","-124.76333333","5.0941","12.8459","2.585","0.3255","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.2575","172220","170632","0","5.1569","","201003018101","","135.510","Raven"
"1.750454340120","2010","20100920","123.9631","","","31.090","40.15305556","3","-124.31527778","4.2395","14.0760","","1.9528","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9431","072437","070635","0","8.9207","","201003018102","","2802.950","Raven"
"1.725402119984","2010","20100920","102.2297","","","30.960","39.85805556","3","-123.97250000","4.7107","13.8584","","2.1064","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9128","101828","100054","0","9.0816","","201003018103","","66.260","Raven"
"2.284890938927","2010","20100920","135.9773","","","36.600","39.64305556","3","-123.91444444","4.5944","14.5487","","1.7236","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9708","123826","121853","0","8.9378","","201003018104","","91.430","Raven"
"1.821495638748","2010","20100923","108.1330","","","41.910","38.28972222","3","-123.27944444","4.8269","13.9877","","1.5841","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9495","071724","065902","0","9.1544","","201003018117","","71.860","Raven"
"1.728261810418","2010","20100923","675.7565","","","200.400","38.26361111","3","-123.59416667","4.3437","15.0887","","0.2871","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.3006","095630","093949","0","5.1250","","201003018118","","114.750","Raven"
"1.584350387036","2010","20100923","107.0868","","","37.150","37.85083333","3","-123.27166667","5.5874","12.6068","","1.4770","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9063","140657","134903","0","9.5014","","201003018119","","95.840","Raven"
"1.826632481914","2010","20100925","98.0449","","","269.350","37.32000000","3","-122.67388889","5.1587","13.1927","","1.2130","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9074","083134","081252","0","9.5540","","201003018125","","53.540","Raven"
"1.759377568077","2010","20100929","116.2742","","","986.213","36.85750000","4","-122.16000000","5.3452","12.7609","","1.8398","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9525","072926","071048","0","9.4584","","201003018126","","163.370","Raven"
"1.796139553988","2010","20100929","1031.0482","","","31.150","36.50305556","4","-122.12666667","4.7177","15.3607","","0.4289","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.4459","134653","132815","0","3.8865","","201003018128","","276.620","Raven"
"1.598521390095","2010","20100929","454.8984","","","26.750","36.49166667","4","-122.02916667","5.3765","13.4005","","0.6887","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.1805","172834","171148","0","6.5491","","201003018129","","260.630","Raven"
"1.687359434859","2010","20100930","114.3928","","","10.810","36.43722222","4","-121.96194444","5.0427","13.0047","","2.9217","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.8297","072009","070124","0","10.3164","","201003018130","","140.850","Raven"
"1.548189036240","2010","20100930","1011.1779","","","40.810","36.05083333","4","-121.84555556","5.0903","13.7165","","0.4360","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.4556","143831","142145","0","3.8444","","201003018133","","106.590","Raven"
"1.929591820044","2010","20100930","927.2803","","","57.318","36.01666667","4","-121.75916667","4.3837","15.3099","","0.3419","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.4269","165841","164014","0","4.1703","","201003018134","","389.260","Raven"
"1.571588582018","2010","20101001","1102.5034","","","40.110","35.81361111","4","-121.85055556","5.2024","14.0518","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","094546","092930","0","3.5973","","201003018136","","63.130","Raven"
"2.120925189580","2010","20101001","1081.7036","","","33.419","35.68472222","4","-121.90500000","5.0866","15.3745","1.475","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","132400","130424","0","3.7103","","201003018138","","85.600","Raven"
"0.007179586875","2010","20101001","483.6205","","","41.288","35.68694444","4","-121.46277778","5.1885","13.8375","0.601","0.4673","2","Unsatisfactory","Groundfish Slope and Shelf Combination Survey","34.2350","163950","163047","0","6.2926","","201003018139","","110.930","Raven"
"1.488675934695","2010","20101002","69.1096","","","9.860","35.58111111","4","-121.18694444","5.5157","12.7905","","3.3096","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.6720","072424","070659","0","10.6510","","201003018141","","90.310","Raven"
"1.778206366845","2010","20101002","117.9095","","","25.750","35.63027778","4","-121.32777778","5.0077","13.8087","","2.5265","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.8387","100508","094658","0","10.1504","","201003018142","","108.090","Raven"
"1.479032631150","2010","20101002","298.8140","","","65.975","35.62000000","4","-121.36361111","5.0152","13.3674","","1.0543","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.1580","124756","123149","0","7.8815","","201003018143","","132.620","Raven"
"1.501650464197","2010","20101002","499.1887","","","171.788","35.54361111","4","-121.36138889","4.9746","14.1451","","0.4262","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.2415","145600","143950","0","6.2816","","201003018144","","294.672","Raven"
"2.122112712060","2010","20101003","1078.1306","","","22.142","35.41138889","4","-121.61583333","4.3386","15.5914","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","072407","070448","0","3.7443","","201003018145","","166.250","Raven"
"1.656125574107","2010","20101003","586.5200","","","185.165","35.36944444","4","-121.32055556","4.8443","14.5921","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","100714","095020","0","5.7500","","201003018146","","118.690","Raven"
"1.701625122846","2010","20101003","636.5338","","","20.710","35.21055556","4","-121.44138889","5.2056","13.5894","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","121719","115856","0","4.8347","","201003018147","","47.460","Raven"
"1.580324411016","2010","20101003","479.5381","","","46.597","35.00250000","4","-121.34388889","4.9948","13.6604","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","142033","140415","0","5.9789","","201003018148","","257.540","Raven"
"1.465509598605","2010","20101003","560.6048","","","134.695","34.83611111","4","-121.15305556","4.9065","14.3221","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","162252","160640","0","5.6035","","201003018149","","93.380","Raven"
"2.112726542724","2010","20101004","224.8693","","","70.701","34.78194444","4","-120.89861111","5.2352","14.6622","3.885","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","133428","131353","0","8.9742","","201003018153","","205.230","Raven"
"1.625875973400","2010","20101004","94.5703","","","25.160","34.87527778","4","-120.77333333","5.5467","13.5307","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","155532","153719","0","10.1244","","201003018154","","54.360","Raven"
"2.087817809682","2010","20101005","549.3512","","","117.690","35.02194444","4","-121.13472222","5.3295","15.4033","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","072032","065928","0","5.7684","","201003018155","","342.360","Raven"
"1.552403832275","2010","20101005","573.3987","","","196.502","34.93722222","4","-121.18694444","5.1491","14.8415","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","092526","090922","0","5.4935","","201003018156","","75.570","Raven"
"1.701818340456","2010","20101005","437.9120","","","379.939","34.92388889","4","-121.00527778","5.0079","14.3076","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","110628","104922","0","6.4305","","201003018157","","146.790","Raven"
"1.260652152156","2010","20101006","449.5744","","","563.524","35.07000000","4","-121.03722222","5.4808","12.2021","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","071630","070006","0","6.6066","","201003018158","","50.700","Raven"
"1.796891216592","2010","20101006","102.5985","","","58.550","35.27083333","4","-120.96361111","4.7063","13.7147","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","090428","084615","0","10.5209","","201003018159","","92.930","Raven"
"1.441574828175","2010","20101011","321.9673","42.4300","","19.490","33.92916667","5","-120.40138889","5.0032","13.5805","","1.0172","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.1897","163526","161925","0","8.1228","","201003018165","","97.440","Raven"
